order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
a279cafcc7359382fdd603518130fd1b,1,98ef57aa2a72c64d8b7b53a64b6b6584,aba1721a889e04decc910aa13b768ef4,08-02-18 13:35,151.0,8.31
39e9813f11fbc948f71cfaf189976662,1,0bb7cb61f1957f79dac582ab66ccdc1f,e26901d5ab434ce92fd9b5c256820a4e,04-05-17 2:15,23.9,14.52
9d33c379ff2539cb31da19fefc2c1d23,1,44afebe5ba695261a126f43a4b29d814,520b493b57809f446cb0a233bb3e25c7,25-05-17 17:30,92.0,12.6
75351e48296ef42211a0b80c427aae57,1,28f2e74ecd7f12eab02ca9b3c2bd9c5f,ca3bd7cd9f149df75950150d010fe4a2,28-03-17 16:25,87.37,10.79
b3aa45b7ba0f950a1b163a9f85f613de,1,7e7e1af4ab49963c6e1245b2dbd8f492,11305281b50fff20ae8bb473f8e11876,14-10-16 3:15,44.99,15.53
4de5e476244e0fced5eabc7d26c02dd9,1,802b8430511a39ecdad069cf6c7dd812,4e922959ae960d389249c378d1c939f5,30-05-18 2:31,180.0,29.51
ad635e6771f7a11f6ebac2e8a4260bf9,1,3003a2841d6a775095317139ed2f7943,240b9776d844d37535668549a396af32,21-08-18 11:35,64.9,11.71
7c18eddfcd24680d80a502346221614e,2,e9a69340883a438c3f91739d14d3a56d,1b4c3a6f53068f0b6944d2d005c9fc89,17-07-18 16:04,169.49,68.23
a03ad7057fae696dd18f8967826c209f,1,941fede5c398c3c84cac6e6c832c2b11,c68fb906c8f4b4b946d8386bfa6e5467,13-06-17 19:42,52.88,25.21
7ff091a081c936e22d36651bad1fc653,1,e132c414f9160348b91b777cd060f815,7681ef142fd2c19048da7430856b5588,30-08-18 11:10,36.89,11.28
191a0013ee3ec32e27da5f85cf028081,1,30ac6df06dc59ad72cf2f158fc2d904c,0dd184061fb0eaa7ca37932c68ab91c5,05-04-18 12:31,120.0,34.38
258f2e5dd769d9314b349f5650005dcc,1,5994a2fdff4b0f9ca4376c4226adb442,33a17d60c64393351ebf1ef860f4e0f2,08-02-18 11:10,129.97,35.43
9ce36e2fe5d89681ffcdc294ea7363ac,1,ee97db3ef647a016f3bb7376f8a3ffcd,dee656f0f566ed1aa85bd137c943f08f,12-06-18 11:30,35.9,50.85
a8098c74d0b6846c8dd5ea90952879ce,1,48aacddd51c3196ea66bf15d9f131c6b,6cd68b3ed6d59aaa9fece558ad360c0a,20-07-17 13:24,22.5,14.1
b8bfafcbe46deea4900feeffb2d6afaf,1,79f6572780845bf4fa186acf04e4f67a,04e38a233f726ef161074ab1c9b0399a,25-01-18 18:20,27.9,15.11
f1282227fa785dd8dfdcdb22f99be533,1,5a6e53c3b4e8684b13388d6aa4afdf12,7299e27ed73d2ad986de7f7c77d919fa,25-05-17 2:30,16.99,12.48
86ebe0e8621ac6e5bb8ee0bfad457b5e,1,c9341fe3a3cf071d813a92b6b012efde,634964b17796e64304cadf1ad3050fb7,18-03-18 23:48,37.9,7.55
7e981abcf7b25747fb198f5befcae28f,1,61509eaebb2d4bd1a7511b1a75703f8c,cca3071e3e9bb7d12640c9fbe2301306,18-01-18 2:48,24.9,11.85
a0a8509664c6583fbd77dc8ffa673662,1,b072088eb78d8d816d4c80cb1851a6f6,54a1852d1b8f10312c55e906355666ee,27-07-17 13:45,49.99,11.73
4c1265c96a9e9859ce850f9edeb28f6b,1,12530458b22303a822da23e0ef0c400b,715bbd5ba4e6b74cb0d2f29eb45058b0,19-06-18 2:17,35.0,19.44
57665b3fb0f04270d6b333c9d1f80a61,1,d1e422d44f28b10c3899b6f494142de0,dfa0c4c6229ab200a4a1336b4d7128ff,06-08-18 6:44,25.9,15.28
ec1fc57b72a7bbe5b32f9c606510db76,1,e15746c8f73cb5e9d74ae01533fa02a5,b19f3ca2ea475913750f25a5c37c8d8f,04-06-18 18:14,139.9,34.52
d44e4f353925550e6ac4d8442f956d0b,1,e8d7b12572b213ba22acebb8983a4615,bbad7e518d7af88a0897397ffdca1979,17-05-18 3:50,59.9,18.3
3d087f98b006ae162b5e3b56e7bfdb4a,1,306599a052830af3cfebe42ee7a79dde,53e4c6e0f4312d4d2107a8c9cddf45cd,11-01-18 11:15,55.0,17.64
d65c179a817be22977e263fbc1a4fef4,1,aa8627a375771ab01288705307ec4ae5,e333046ce6517bd8bb510291d44f0130,15-08-17 22:03,75.0,21.02
2babe10ce6bcb68b1e3bd35e24424466,1,c985e917daf44dfe2779833209017098,95ec4458365c4d11f452ccf538377619,15-08-18 23:05,18.9,7.39
3f596c69e8e78788530d898331118c7c,1,2eb384017334e47db9ccf364216799df,98dac6635aee4995d501a3972e047414,30-11-17 16:34,21.15,23.22
901884e93a6e353950d63cf7a16621ef,1,60f1546ceca9c1dfd87b26c9c6482846,70eea00b476a314817cefde4aad4f89a,13-12-17 21:50,295.0,42.51
7c36932e3667e570c35752d13bbca443,1,5dbd7cc557840defa81a4a99590b215e,681fce914360217db47784ae28905a96,03-08-18 17:30,350.0,29.11
80a2b0dcabefef6a83477204433b2482,1,e9ece5b909d4feee55f77a610b262367,fdaaf5bfda82b7b80535610c831b8d09,08-03-18 14:48,439.9,52.03
a9a71d9344772c405bfeb378bc587215,1,f45cf520fba787f057d57c5c8138668f,3092c0b297aacfb4bb6e056ebe13b9b8,19-02-18 14:35,79.9,12.9
4e49c4d84e4e416dfa56e61889b7113d,1,8b50a72d52d7a91fb19d19fbe069e2f2,9f505651f4a6abe901a56cdc21508025,30-03-18 16:30,44.99,12.79
b0ff8ff92f8d916fa2e8005cd8e1a135,1,b6e352d888ba31d8999af279cd63aa24,f61c63d13f7cd800549d5acdd390ae72,28-11-17 2:58,59.9,13.44
bd4e6b477357e3e0a953996ceff60c2f,1,b6e352d888ba31d8999af279cd63aa24,daeb5653dd96c1b11860f72209795012,13-10-17 12:49,79.9,16.32
324f3c3352916cbfee179bcbae1e8ce5,1,0e07d90e3275adffecb3d6928d104d09,7f7b8245c336066a1f9933c359f11d77,13-06-18 19:52,94.0,13.1
792aa3f0da2e24c9df178369950f2d13,1,4a0356df7b44fc692a2dbd9c5a67a1da,0432ead42b6c8a0bdf68154add917fdf,15-02-18 1:55,79.9,7.81
5c1f2bd7eff419c165428371164d750c,1,3c3b94d8e966e0a258d6baaa41549199,b499c00f28f4b7069ff6550af8c1348a,14-03-18 16:30,309.99,16.37
e277c65ec97280d2b8df16402f002bbd,1,e7e460583f2b78939dee0f8cd9a619ed,b92e3c8f9738272ff7c59e111e108d7c,21-06-18 17:01,199.9,96.2
6c2953724cd30669e1b904e179a2346f,1,2f5e485bacfeb554bec55cd497c9bc51,4830e40640734fc1c52cd21127c341d4,22-02-18 9:49,49.99,16.79
3bc480522832a0e93da7aeced8fcd9a1,1,0dc157babdb4785891879bc375256724,4a1f694197d05fe70026b016a7316b41,15-06-18 18:55,49.99,16.32
03344155603005842bd94ce8d65f2607,1,441d3f638e532d223ae9a0661abb6de6,de23c3b98a88888289c6f5cc1209054a,19-04-18 14:55,139.0,9.33
14c83cf4b7ec24cf5e5adc2b8917eeb7,1,52e8a106f98ffb19f0efe15cbbe115f5,082e0bf4cb865a6533b1e8e498cc0255,20-06-18 23:01,79.9,42.84
ca32e37618d388555627885cae8a34d5,1,53d9d735cbf1969f1f2661b9b2c661be,709e16e2b25c7474d980076c6bfc4806,22-08-18 13:09,23.9,13.75
142ac5357e541e5881d26fc5eb5f3754,1,99e28f7c171b6945dc991d1178ffedfe,7daca0837f033a41a6f3428c18657533,07-05-18 3:15,279.99,31.82
3bce97659e11778172e62ac0b440cb6c,1,d7360b45460f36f3135dcc40c8f51748,68ca56ce86830f3d31b1b7ec6a54da3e,27-07-18 10:35,119.9,20.03
11660e2c0590a8f36299b868f3e95bed,1,48e146e09757f4c6bc13be2f96dd0ec5,1da3aeb70d7989d1e6d9b0e887f97c23,08-03-18 16:35,9.99,15.1
adaaf74d10de654fcf12afe727ac8d46,1,01a9707790aab6855a6438b92c4c396b,23d7c96d4a1160db1c726b248601b25a,20-06-18 23:30,89.9,14.21
443f3ab34f06d2d9124cd153812b4ba6,1,f8e4c6a9bf1c1277191c445474b61778,d9a84e1403de8da0c3aa531d6d108ba6,03-07-18 17:50,34.9,12.9
84a4e538df041790d785fef8def30d62,1,9c338bc8b9621f8401b46dbd8392ffbb,b32be1695eb7ec5f10f72d9610a12527,12-04-18 3:28,699.0,175.67
649119592692c2ce73021844e7892aa6,1,c2a1ff8408a1c857c8730e4d12da714e,95e03ca3d4146e4011985981aeb959b9,06-07-17 2:35,69.9,16.74
77e62c3d5d4bc9c33f9fbab23755728e,1,0d2c4fbee7db55f38a730f4dd40a9f81,2ea0861cc19e94cad86438c984c52da4,31-05-18 2:31,44.4,7.39
3606d0126c19d4197f835572f5162c20,1,4aa6014eceb682077f9dc4bffebc05b0,b8bc237ba3788b23da09c0f1f3a3288c,31-01-18 19:53,289.0,46.48
18bf036204cea32b152a8e2a2f2bab40,1,7239a6e2e573d13f4a62f90868e40264,7c4402417d51474d4d0cda9557340e40,15-05-17 16:35,119.9,27.69
eaf654ecfd0270019b5a997aad141e80,1,8be155e42d9bde2616787ea27963ca71,25e6ffe976bd75618accfe16cefcbd0d,17-08-17 19:15,15.0,14.1
4630b9ea86d473a936d6dd589cee8b22,1,b61ca163d698bd09698b6876a3e945e6,e45edf75f568ed2f93f78d060e246e25,03-07-18 16:29,22.9,15.26
85df002ba0e8668b282706e73132a0e5,1,d20f41d8b70e59cb4c63d68b1dcfc0a4,6edacfd9f9074789dad6d62ba7950b9c,15-06-17 2:23,42.9,15.1
461b40d4fc35428f6d7f4df87ae2b5b5,1,ef13685a6d6c37cf49a2f951deac1c87,e99e927c81e3f51739c94fcdfca9f10f,21-08-17 23:55,99.99,89.93
984d046c833232079162e22c7ef8c15d,1,461a85909a0075c82f74d0221f6991c9,ed859002ad59dbf8cf3602696a6c3000,23-01-17 10:33,419.9,31.13
d24e8541128cea179a11a65176e0a96f,1,a224196b0b605fdffac1d9224f052ceb,cac4c8e7b1ca6252d8f20b2fc1a2e4af,16-06-17 13:25,19.99,11.73
477ee3f21cb7374ecfa12433c30f53f5,1,a9ccb9dca11ae8ca804b47417d0411f2,3ab971ce71839580d2ae5b4e40fe8044,27-06-18 11:01,169.9,25.27
0bf1392e4d1b5bb968191f48c30e5628,1,3744370c8a357a29dbaccc9011605f60,f3da5b2ff499efb8d4a6d371d175d7dd,04-12-17 16:02,115.96,13.83
9798002938de9acb5883e90411ded034,1,88d1ed18fd38fa0ffeeb4b517ca42a9d,76ea5315acb3f5f7ade3cd261faf922a,21-06-18 19:31,36.9,18.36
f3c95cc4d7074e5b709ac1a9c10dea1c,1,2794308672e65bc5a970a627ddb9b0f1,dbb9b48c841a0e39e21f98e1a6b2ec3e,26-01-17 16:10,14.5,10.96
2343dbf79839ce221f3e1ec059cbff9f,1,a1f9e41822bf2fb8bb98659e650b7e3d,ceaec5548eefc6e23e6607c5435102e7,12-07-18 22:31,109.99,30.57
500368690d38fbc1b8ceaa8c0b05e456,1,c400ab88cf8df22f426e5f205bd0a755,3c3017960b2dbd72711a61f0400aab8f,18-02-17 20:40,169.9,19.89
c4d5588c1ee36814fc302422334e67f5,1,29b18b99ca3c94cea05efa9e11465440,aced59e9b31ef866a94f9e7f29d8d418,21-12-17 11:32,295.0,18.78
e4f9b25439f4bf809c79bb4d2ce089ed,1,9d4db3c01961c5e9d8a50e1c0b1fa2d1,2bf28e311bba65237358230cabac3f15,09-04-18 20:49,34.0,14.43
6f1099a755a7a1fb6efd638fd5627930,1,1a4eccba16567c9ffa6e98d0f552a883,05d2173d43ea568aa0540eba70d2ca76,14-02-18 21:30,145.0,15.76
ddff0e1a8a73007a387e5edb05973958,1,6a83dafadbcf4112388e8173860dd3b7,888faa8bfb0b159c37de6d898b961c31,14-09-17 12:50,42.69,16.11
1df73825ad3aefd721f16df54e1e84dc,1,090d6db6ad440d35cef0726b5a8bec14,152ee17e4c8aaf53dac99f3462e4999b,16-08-17 9:50,62.99,15.19
92a0ba3943ad83671830b1091c606671,1,c5897f6f2d995196dbb40542439da9b9,ffff564a4f9085cd26170f4732393726,07-04-17 1:23,34.65,15.56
55e2d723733c45033e71cb4d44690234,1,38d3d8beb882d46c0ecbd12cf224753f,9dda5bbacd45e18d6485fee649205d09,19-10-17 4:46,69.9,19.73
dc281ba54d58f3a819966dc9c879241b,1,bdf89d6a5ed033f3e4fb1266fc445f81,282f23a9769b2690c5dda22e316f9941,23-11-17 19:06,71.1,12.23
d4b428354090e5b6a8663c4c17976ac9,1,4353ed67630d4924986005ed5d058c44,6c177e38df6d3f34182b1f1d427231bf,14-06-18 20:17,59.9,17.13
18f15d3fbb7850283b527597c8f58704,1,2b4042dfabc3fe9d3f16951a8e1a3b70,3d8fa2f5b647373c8620330c4e077a9f,21-08-18 3:15,69.99,19.68
b989c3785c2432d0617d9e494703c478,1,bb3c156467b262f4c99996ded3351eee,e62b2d6ac10570a035a30bafcf01d263,06-08-18 13:35,49.9,23.15
b08dfa6db006194a07108b6ff6330313,1,40057bb8798f91bc5835fe774b8b4c36,d12c926d74ceff0a90a21184466ce161,28-01-17 9:00,69.9,11.1
1d1c9ba4b3111c36066400813fd93e65,1,497aaad8194759cfad63465c1b810286,7aa538dd6e114e503a2e6154ea352253,18-05-18 12:31,379.99,26.52
421a29f5936d35b40acaa102627113f2,1,48f45fb4d7e27353b8abef59be38b65e,8b28d096634035667e8263d57ba3368c,04-04-18 10:48,99.9,23.28
355c14cca8fef764ee4faa28db69342f,1,a025e125dc2c294425e91e9cb1a01789,31561f325664a8a7aba4c8d0c3a9b3db,21-08-18 10:23,55.0,11.42
939e85580cc5404abd2ba9df25330fb8,1,95ddb6784d69952b116fd5bb2408b788,8e6cc767478edae941d9bd9eb778d77a,18-07-17 18:25,39.6,17.6
32931b358e8eb9042cf278a4e233321f,1,21fd3b391a97c2fedab9d0efdd183a93,9de4643a8dbde634fe55621059d92273,10-07-17 4:45,488.99,23.91
1cbcc355e275e5143ab1dbf260ca14f1,1,222efa72a47277d611b8b38d71149afd,cd06602b43d8800bd0afad514919d35c,16-03-17 19:04,6.0,8.72
93c83ea3b4b085801b081e301cb244e3,1,6df27920464e957f2b897ce928f1b556,42fa4ee7240e9b8eb4576358ec142ba7,17-04-18 17:35,204.0,16.28
38097aba0f729783af8bf48eabf5e496,1,306dcbc0bb646b50b3d86c6803558347,b6d44737c043328708f6749c2dbe50bd,07-05-18 14:16,39.9,17.93
b436fd24a04e7267307e1d900faa8eb1,1,03078714f1e3f3758555f67ff35b4b01,594f9aaa48e5bf431f011ddc5669b0d5,07-06-18 13:09,39.9,22.85
91c75b7ba1ec17918b96773bc0f8f443,1,672cd55beec76a54b88a865280fd9e5a,45c20d94d9171b0bcfab3c955e47d67b,11-05-17 13:50,5.99,16.05
8944f7ffacbf68290782beb6f6d21ece,1,20415eb4f2c37838abe474b4d601da86,59b22a78efb79a4797979612b885db36,12-04-18 18:29,99.0,23.46
7b546ab3ec353521f28eaf8b6881e1c0,1,fce976d7954f915c971fb93ac8724681,1d503743d2526f03f0c2c89540ee008c,31-01-18 15:31,21.99,7.78
35011b1b3211ea7c58a699e4b8bfe93d,1,d7d4469347b566ef611163dc0b9cee2c,f45122a9ab94eb4f3f8953578bc0c560,28-06-17 15:10,59.7,12.48
297a7adc75a9a48c518c7048426b9675,1,ba3a1ee42fbee80933b0d24a275827f0,32b8764b4ef628b53608fc34011fcc13,19-04-18 20:30,339.0,105.54
043c74b543e990bd18b14ef1e4344031,1,5e655ad6a29335c852b7829a5e340c80,530ec6109d11eaaf87999465c6afee01,21-08-17 9:23,129.9,17.35
652c3ffc10b11f6bb6567b4976d901c6,1,d68be217281ba1c20f23f94781f29ba4,e63e8bfa530fb16910dd6956e592bb81,30-08-18 10:55,28.9,8.36
a611321b36103c43fd31f578c7c6e459,1,11ea7ef0494533fd1015c7140874cf0e,556a6409838156ea299c9d1f9e2dde43,15-08-18 23:44,114.0,19.15
b3879e737eafcf76e10b3118e9b11f28,1,357a9e8a4b691ffbb0f855b23d490c4e,432c37c9dfba871172ec162e20118b8c,12-05-17 15:22,33.0,16.79
14066026f08d98c3316b5b8637282529,1,3fd371205bcc8fd75d0711e30ee46ebf,440dd6ab244315c632130ecfb63827b1,30-03-17 18:15,8.5,14.52
5d6a226e826a98e31be8fa150a5a6952,1,39295d6c2311ab7091b5fc95bb51bbe7,15aac934c58d886785ac1b17953ea898,25-10-17 20:14,161.0,23.45
0d17a5f9272e9cf9e9883f404fc61edf,1,8200643735a2f7985f5545b3163b3442,7722b1df1b0e383e000397b2c11e3e19,12-04-18 9:15,39.99,8.88
6dab6db52d5bc33fff997ca478ef2f5c,1,ce9b5e2f3503d1142f9c9866db452633,d94ba08b99bedd6a5f6c875ecc4a6fac,19-04-17 2:45,59.9,26.89
7999895f514b30a8de833a4b7c3dd042,1,bf59082c832c1a67b92ee5ca73971f4e,b586cd24c010a13916af621b0325fbba,07-08-18 19:15,219.99,28.49
b760d6b613bc2bca107e3c852501e649,1,98c0c93d863d3da23549a04d45033e06,49e7217cfe4e427191c378ec626d8737,06-02-18 21:09,880.0,66.9
f4894d53b6be36cd0c12a1e648e35758,1,70c1bce00b24bfd21332f7f8ebe2217f,e8a85b5f3df47be0984c55fd4064dbb4,24-07-18 3:31,15.0,7.71
0cce1e1470bc8d35d6a2bebb6991bc1b,1,6b5170a2d3ae93a38e63f17b356da239,3be634553519fb6536a03e1358e9fdc7,08-08-18 13:50,33.99,20.19
f645bae2cdb36f1fd4b912724fd610a4,1,1162c818d0d0f9f4887164cd636bd760,382229d1e840115ffe3dbf5ff460e417,27-07-18 10:25,199.99,19.2
ddbe4f58b06d8793a3c77c114b180574,1,e493c5e2a707b9eb0f6d01041c86856e,1554a68530182680ad5c8b042c3ab563,22-04-18 22:10,179.9,71.25
3b9a760c03f8e980720baef328c8a89d,1,a5c6bb44f99a90b26c7871fd02d0b0e0,ec21206b7894c503788a684a7bc822a6,22-11-17 20:35,75.0,17.78
df791a445f1901f4183b4e04eb4bc3f2,1,48aacddd51c3196ea66bf15d9f131c6b,d5c530f4884a75ae0dba9c148718d278,21-09-17 14:05,19.99,15.1
f4f88d0fded20ff7a60fb80ccdd533d2,1,501ae028cdc334d0292eb35591ccb5d6,99a54764c341d5dc80b4a8fac4eba3fb,08-08-18 8:44,15.9,17.93
790512cc033ced5f8fe1f9158eb8f2fe,1,59f09deeea7c839a9212a19f3416b892,729f06993dac8e860d4f02d7088ca48a,06-03-18 22:47,379.9,124.45
92d1d8203d3deb0f8b536250763d8bca,1,23cb417be12fb9557a815962aedefff5,bb135baca94c82fcb731335ad5b04a03,16-08-18 16:35,45.0,7.58
10d1e90a86d2be981a52b6a927c97dc5,1,d38b73f9519632415b56acb83abc77fa,575df70bde3f9f2b30bf8d2e9910d725,11-10-16 10:11,199.9,33.7
518407e9cd288a59d32297bc40aebfaf,1,adf67f81126a8ec9e0968dadbb49083f,8c16d1f32a54d92897cc437244442e1b,30-10-17 3:15,21.8,15.1
b9499283a775ccfa9da92e6e75e9b4b9,1,70bf4f61950297cf24e18a9b84c3208a,6d988d6174a2c27441597174f8905515,06-06-18 22:17,18.95,18.23
e4cb234bf724fa255f0ecd4d95f72a9f,1,c04dab58e6ce58a92c23cd60c7e130ba,c731d18cea9bf687ffee82a241c25b11,19-08-18 22:45,95.0,46.97
a222e8f1ab02211d0f1b3e374c5e689e,1,198ed1dd26d075dc1e52e1909fc07938,276677b5d08786d5dce7c2149dcce48b,09-03-18 11:29,82.9,19.82
66305a754211cca47c3a2a59addf19ba,1,1f8fc2e117826028a2f1ad01a8638d62,2156f2671501a81034d7d07f217609d0,02-08-18 2:10,499.9,37.26
9ff8a9b56d0dc60ce426a0c27ad77953,1,81a7ce9e5b3c92b523c22a4d3d3e05f4,1b45169b635ef59425637e9a33eb5fb3,24-07-18 11:45,44.0,13.65
a38c0e50b66c0d87a55e783e07f8b1aa,1,51f7f55fd98ebe9e84ecea4511e72358,dd2bdf855a9172734fbc3744021ae9b9,26-10-17 18:04,169.9,21.68
958407f3ab4e9f0d5d03a341f3840ce2,1,b126c36658d4d8ae320a4ad38531cbaf,0be8ff43f22e456b4e0371b2245e4d01,07-12-17 12:11,47.9,8.72
2f8b697ad1c74526e18a07acd7d7169b,1,d8aead84c0ff5356cacb9ac841ec3a5f,e256a62e0ac58c0edfba09966142d561,26-04-18 14:30,79.0,20.28
aa6007edd65e5c1396560755e4eaa6da,1,6fd3f7378cd65325e10cb21733778416,870d0118f7a9d85960f29ad89d5d989a,17-05-18 8:35,89.9,14.71
4941da6e1a4eef723674c7148152c4f6,2,2abf28861922ed5da75726c7f3eb58f4,4992e76a42cb3aad7a7047e0d3d7e729,18-06-18 4:57,39.9,11.81
dab23a46abb860b6b4816df41eacd610,1,af893b2efa430418d774a852e7870601,8a432f4e5b471f8da497d7dc517666e2,10-08-18 15:55,69.0,14.79
59af6639bc574148a47076bb16ff485e,1,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,14-09-17 10:45,69.9,13.51
9b2d3a2e24dbac479d430298eb8905a6,1,f353779abb6114db5f8f79fbad12e375,d379f449f2a3b271bc01c0782020f705,16-04-18 17:49,82.5,66.01
5d667669da71ab257891582b76d37194,1,d3d2f358e7e92dbbbc0a37d0b7435253,b335c59ab742f751a85db9c411a86739,12-09-17 20:30,139.9,21.47
0694819ba6eedfe7b88c187ecb440a9c,1,f4351f9cf9973a12b18474a9c44238a5,9674754b5a0cb32b638cec001178f799,26-02-18 12:15,189.9,16.09
98e54035aaf4e7a4b0464f9e6066febf,1,d8a5b759acaff49096bf67c33d9a9372,5d0363b33554b373851fc1622e4d5f3c,25-06-18 17:45,122.0,24.0
a7c8f80297142bb722fe6d1bda6f5fe6,1,01bd9be7c04525d23a4a901b4abbf56c,7040e82f899a04d1b434b795a43b4617,04-12-17 21:51,159.9,19.42
45d6ca6a1aced4acda59dbae2035c8b0,1,cd1615dec63f54ce1d2f0b4ad00d741b,33cbda8716511e27e556dff9d8418bf2,05-04-17 14:55,189.9,23.62
3a0b207c999d48a7385a3ec9ceb251fe,1,5477e4aa56c945c4c90faca63a98cb7a,066a6914e1ebf3ea95a216c73a986b91,02-03-17 18:35,39.99,15.56
e1c7f4633671b4409b11c0779ecddff2,1,b2f15c23f560da3b247e1090d9d12be7,2ff97219cb8622eaf3cd89b7d9c09824,22-05-18 8:31,18.9,22.06
90b4022f2a95f2d5b8408c0f6367970e,1,e4ac25e3b504e9dea6a4a06b82256951,bb7a14e229b1c95156719c3d9552eeee,24-01-18 23:16,74.9,7.94
de8b633e3fbc018e05354a54fbc8fff0,1,66077cc774ac8ba7c7fcb45fd8e03474,01cf7e3d21494c41fb86034f2e714fa1,26-07-17 12:10,99.9,19.94
0a8e3f635501e67cdbd29e6ae3bda9ba,1,b85d127ab2f470f523f1678b7f399cef,821fb029fc6e495ca4f08a35d51e53a5,16-03-18 15:01,17.9,15.23
074d6aba62abd52ad27529d3fb746260,1,82b73150f90f4fef92913e35b9984bb7,91f848e9f4be368f4318775aac733370,14-06-17 19:03,94.9,16.91
fd367f6c9ff07dedbdbf5c44b23d209a,1,3b7d1b901fe011eddf729f636ed0f861,f1b93673502375d491780bb49d615dbc,26-04-18 7:30,288.02,40.24
9d2a11bab82354e3c134c7212988228a,1,9ef3514cbcbf73d8b7d294036f99737f,b33aaadd1a8891d2dfef0c4c3bdf0371,14-06-18 2:35,87.0,34.7
